buy_in,multiplier,position,result,cev,adjusted_cev
1.0,3.0,1,2.0,600,329.82460999999995
1.0,4.0,3,-1.0,-300,56.15869999999998
1.0,3.0,2,-1.0,-300,97.6587400000001
1.0,2.0,3,-1.0,-300,-300.0
1.0,3.0,1,2.0,600,600.0
1.0,2.0,2,-1.0,-300,39.489660000000015
1.0,2.0,3,-1.0,-300,183.08576
1.0,2.0,2,-1.0,-300,181.99444000000005
1.0,4.0,1,3.0,600,-422.7082579999999
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-469.17345
1.0,3.0,3,-1.0,-300,-149.433792
1.0,2.0,3,-1.0,-300,113.68632000000002
1.0,2.0,2,-1.0,-300,-277.67584
1.0,2.0,1,1.0,600,-299.852568
1.0,3.0,2,-1.0,-300,-21.503999999999962
1.0,2.0,1,1.0,600,268.55848000000003
1.0,2.0,3,-1.0,-300,27.11555000000004
1.0,2.0,2,-1.0,-300,141.46704999999997
1.0,2.0,2,-1.0,-300,-292.77246
1.0,2.0,2,-1.0,-300,-136.60890000000006
1.0,2.0,2,-1.0,-300,172.8296499999999
1.0,2.0,2,-1.0,-300,162.50619999999998
1.0,2.0,1,1.0,600,-55.14388400000007
1.0,2.0,2,-1.0,-300,-163.31322999999998
1.0,3.0,2,-1.0,-300,-183.17376000000002
1.0,2.0,1,1.0,600,141.34045200000003
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,1,1.0,600,37.38993999999991
1.0,2.0,1,1.0,600,-374.74046
1.0,2.0,2,-1.0,-300,347.93401
1.0,5.0,1,4.0,600,312.59416000000004
1.0,2.0,3,-1.0,-300,-351.03499999999997
1.0,3.0,2,-1.0,-300,-405.35178
1.0,4.0,2,-1.0,-300,-205.2686
1.0,2.0,2,-1.0,-300,-300.0
1.0,2.0,3,-1.0,-300,-106.59547
1.0,5.0,2,-1.0,-300,94.06272000000001
1.0,2.0,2,-1.0,-300,-59.779950000000014
1.0,2.0,3,-1.0,-300,-137.65393999999998
1.0,2.0,1,1.0,600,155.61108000000002
1.0,2.0,3,-1.0,-300,-48.53908999999999
1.0,2.0,3,-1.0,-300,182.61696
1.0,2.0,3,-1.0,-300,-131.01195
1.0,10.0,3,-1.0,-300,-140.625
1.0,2.0,2,-1.0,-300,-84.42886000000001
1.0,3.0,3,-1.0,-300,53.50825999999995
1.0,3.0,2,-1.0,-300,-227.19357
1.0,4.0,3,-1.0,-300,-300.0
1.0,3.0,3,-1.0,-300,-226.82428499999997
1.0,5.0,3,-1.0,-300,98.76598999999997
1.0,5.0,3,-1.0,-300,-226.32318000000004
1.0,3.0,2,-1.0,-300,-154.92192
1.0,5.0,1,4.0,600,109.12901000000005
1.0,4.0,1,3.0,600,600.0
1.0,2.0,1,1.0,600,684.346645
1.0,4.0,3,-1.0,-300,-75.27717999999999
1.0,2.0,1,1.0,600,302.88934
1.0,3.0,3,-1.0,-300,52.28415000000001
1.0,2.0,2,-1.0,-300,-69.04805999999999
1.0,2.0,1,1.0,600,600.00732
1.0,2.0,2,-1.0,-300,43.74975999999998
1.0,2.0,2,-1.0,-300,-7.2996800000000235
1.0,3.0,2,-1.0,-300,18.100117999999952
1.0,4.0,1,3.0,600,400.25415999999996
1.0,2.0,2,-1.0,-300,-23.404529999999966
1.0,2.0,1,1.0,600,-271.98223999999993
1.0,2.0,2,-1.0,-300,145.3765150000001
1.0,2.0,1,1.0,600,44.56732500000001
1.0,2.0,2,-1.0,-300,12.919860000000028
1.0,5.0,3,-1.0,-300,-300.0
1.0,2.0,2,-1.0,-300,-246.377334
1.0,10.0,2,-1.0,-300,31.141579999999976
2.0,2.0,2,-2.0,-300,-300.0
